osm_id,code,fclass,name,geometry
7489704200,4121,tree,,POINT (114.1293867 22.5062913)
7489704201,4121,tree,,POINT (114.1294203 22.5062922)
7489704202,4121,tree,,POINT (114.1294995 22.5062927)
7489704203,4121,tree,,POINT (114.1295422 22.5062922)
7489704204,4121,tree,,POINT (114.129621 22.5063162)
7489704205,4121,tree,,POINT (114.129658 22.5063162)
7489704206,4121,tree,,POINT (114.1296225 22.5062941)
7489704207,4121,tree,,POINT (114.1296596 22.5062932)
7489704208,4121,tree,,POINT (114.1293955 22.5058262)
7489704209,4121,tree,,POINT (114.1293962 22.5058015)
7489704210,4121,tree,,POINT (114.1293962 22.5057761)
7501065940,4111,peak,白鶴山 Pak Hok Shan,POINT (114.1635247 22.5215477)
7502300523,4132,cave_entrance,,POINT (114.2873088 22.2385982)
