Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.22067,22.28295,816009,840781,4077716007T20050430,,東區,香港,,,,,,,,,,,,,,,,西灣河街,158,,,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SAI WAN HO STREET,158,,4077716007T20050430
Point,114.24629,22.26738,814286,843422,4344214302T20050430,新業大廈,東區,香港,,,,,,,,,,,,,,,,新業街,9,,SUMMIT INDUSTRIAL BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SUN YIP STREET,9,,4344214302T20050430
Point,114.19908,22.28896,816673,838557,3855616674P20110613,形品,東區,香港,,,,,,,,,,,,,,,,明園西街,38,,LIME HABITAT,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MING YUEN WESTERN STREET,38,,3855716674T20110613
Point,114.21183,22.28759,816522,839871,3985516520T20050430,海傍大廈,東區,香港,,,,,,,,,,,,,,,,糖廠街,29,,SEA VIEW BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,TONG CHONG STREET,29,,3985516520T20050430
Point,114.23032,22.27758,815414,841776,4176815414T20050430,東輝大廈,東區,香港,,,,,,,,,,,,,,,,筲箕灣東大街,167,,TUNG FAI BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN MAIN STREET EAST,167,,4176815414T20050430
Point,114.2346,22.26788,814340,842218,4217714394T20050430,,東區,香港,,,,,,,,樂翠臺,,,,,,,,泰民街,11,15,,EASTERN DISTRICT,HK,,,,,,,,,NEPTUNE TERRACE,,,,,,,,TAI MAN STREET,11,15,4219814335P20060312
Point,114.23418,22.26798,814352,842174,4216414369T20050430,,東區,香港,,,,,,座,2,樂翠臺,,,,,,,,泰民街,11,,,EASTERN DISTRICT,HK,,,,,,BLK,2,Y,NEPTUNE TERRACE,,,,,,,,TAI MAN STREET,11,,4216414369T20050430
Point,114.19296,22.28804,816571,837925,3793416564T20050430,民眾大廈,東區,香港,,,,,,,,,,,,,,,,英皇道,145,,UNITED BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,145,,3793416564T20050430
Point,114.21235,22.28442,816171,839924,3993816176T20050430,福昌樓,東區,香港,,,,,,,,,,,,,,,,英皇道,1036,1040,FOK CHEONG BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,1036,1040,3993816176T20050430
Point,114.21265,22.28415,816141,839955,3995516134T20050430,益發大廈,東區,香港,,,,,,,,,,,,,,,,英皇道,1048,,YICK FAT BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KING'S ROAD,1048,,3995516134T20050430
Point,114.22986,22.2794,815615,841728,4172815614T20050430,泰安閣,東區,香港,,,,,,,,,,,,,,,,筲箕灣東大街,62,74,TAI ON COURT,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN MAIN STREET EAST,62,74,4172815614T20050430
Point,114.22973,22.27724,815376,841716,4172015371T20050430,東大樓,東區,香港,,,,,,,,,,,,,,,,筲箕灣東大街,144,,TUNG TAI HSE,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN MAIN STREET EAST,144,,4172015371T20050430
Point,114.22202,22.2828,815992,840920,4092115991P20060312,太安樓,東區,香港,,,,,,,,,,,,,,,,筲箕灣道,59,,TAI ON BUILDING,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHAU KEI WAN ROAD,59,,4092115991P20060312
Point,114.23468,22.26624,814158,842226,4221414153T20050430,,東區,香港,,,,,,座,1,康翠臺,,,,,,,,泰民街,2,,,EASTERN DISTRICT,HK,,,,,,TOWER,1,Y,GREENWOOD TERRACE,,,,,,,,TAI MAN STREET,2,,4221414153T20050430
Point,114.23466,22.26661,814199,842224,4221314194T20050430,,東區,香港,,,,,,座,2,康翠臺,,,,,,,,泰民街,4,,,EASTERN DISTRICT,HK,,,,,,TOWER,2,Y,GREENWOOD TERRACE,,,,,,,,TAI MAN STREET,4,,4221314194T20050430
Point,114.23542,22.26736,814283,842302,4230314289T20050430,,東區,香港,,,,,,座,6,康翠臺,,,,,,,,泰民街,12,,,EASTERN DISTRICT,HK,,,,,,TOWER,6,Y,GREENWOOD TERRACE,,,,,,,,TAI MAN STREET,12,,4230314289T20050430
Point,114.19203,22.28839,816610,837829,3782616610T20050430,威德閣,東區,香港,,,,,,,,,,,,,,,,宏安道,18,,VICTOR COURT,EASTERN DISTRICT,HK,,,,,,,,,,,,,,,,,WANG ON ROAD,18,,3782616610T20050430
