Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,113.98384,22.41828,831006,816394,1639431007T20050430,,屯門區,新界,,,,,,,,,,,屯門,藍地新村,10C,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,LAM TEI SAN TSUEN,10C,,,,,,1639431007T20050430
Point,113.9647,22.38861,827723,814418,1441827725T20050430,,屯門區,新界,,,,,,,,,,,屯門,青山村,150,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSING SHAN TSUEN,150,,,,,,1441827725T20050430
Point,113.96696,22.3914,828032,814652,1465328004T20050430,,屯門區,新界,,,,,,,,,,,屯門,青山村,98C,98J,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSING SHAN TSUEN,98C,98J,,,,,1465228032T20050430
Point,113.96517,22.39058,827942,814467,1447727939T20050430,,屯門區,新界,,,,,,,,,,,屯門,青山村,134,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSING SHAN TSUEN,134,,,,,,1446727943T20050430
Point,113.98255,22.41808,830984,816261,1626230986T20050430,植園,屯門區,新界,,,,,,,,,,,,,,,屯門 藍地段,青山公路,,,CHICK YUEN,TUEN MUN DISTRICT,NT,,,,,,,,,,,,,,,,"LAM TEI, TUEN MUN",CASTLE PEAK ROAD,,,1626230986T20050430
Point,113.98418,22.42024,831223,816429,1642831226T20050430,妙法寺,屯門區,新界,,,,,,,,,,,,,,,屯門 藍地段,青山公路,18,,MIU FAT BUDDHIST MONASTERY,TUEN MUN DISTRICT,NT,,,,,,,,,,,,,,,,"LAM TEI, TUEN MUN",CASTLE PEAK ROAD,18,,1642831226T20050430
Point,113.98888,22.42028,831227,816913,1691331228T20050430,,屯門區,新界,,,,,,,,,,,屯門,菜園村,118,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSOI YUEN TSUEN,118,,,,,,1691331228T20050430
Point,113.99092,22.42147,831359,817123,1712431360T20050430,,屯門區,新界,,,,,,,,,,,屯門,菜園村,247,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,TSOI YUEN TSUEN,247,,,,,,1712431360T20050430
Point,113.98919,22.41717,830883,816944,1694730890T20050430,,屯門區,新界,,,,,,,,,,,屯門,福亨村,59,,,,,,,TUEN MUN DISTRICT,NT,,,,,,,,,,,,TUEN MUN,FUK HANG TSUEN,59,,,,,,1694530884T20050430
Point,113.97556,22.39842,828808,815538,1554328803P20060311,雅都商場,屯門區,新界,,,,,,,,雅都花園,,,,,,,屯門,屯門鄉事會路,116,,ELDO SHOPPING CENTRE,TUEN MUN DISTRICT,NT,,,,,,,,,ELDO COURT,,,,,,,TUEN MUN,TUEN MUN HEUNG SZE WUI ROAD,116,,1554328803P20060311
