Geometry_Type,Longitude,Latitude,Northing,Easting,CSU_ID,Chi_BuildingName,Chi_District,Chi_Region,Chi_UnitDescriptor,Chi_UnitNo,Chi_UnitPortion,Chi_FloorNum,Chi_FloorDescription,Chi_BlockDescriptor,Chi_BlockNo,Chi_EstateName,Chi_PhaseName,Chi_PhaseNo,Chi_VillageLocationName,Chi_VillageName,Chi_VillageBuildingNoFrom,Chi_VillageBuildingNoTo,Chi_StreetLocationName,Chi_StreetName,Chi_StreetBuildingNoFrom,Chi_StreetBuildingNoTo,Eng_BuildingName,Eng_District,Eng_Region,Eng_UnitDescriptor,Eng_UnitNo,Eng_UnitPortion,Eng_FloorNum,Eng_FloorDescription,Eng_BlockDescriptor,Eng_BlockNo,Eng_BlockDescriptorPrecedenceIndicator,Eng_EstateName,Eng_PhaseName,Eng_PhaseNo,Eng_VillageLocationName,Eng_VillageName,Eng_VillageBuildingNoFrom,Eng_VillageBuildingNoTo,Eng_StreetLocationName,Eng_StreetName,Eng_StreetBuildingNoFrom,Eng_StreetBuildingNoTo,GeoAddress
Point,114.15294,22.28234,815940,833802,3380315940T20050430,,中西區,香港,,,,,,,,,,,,,,,,嘉咸街,46,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,GRAHAM STREET,46,,3380315940T20050430
Point,114.15002,22.28344,816062,833501,3350116067T20050430,,中西區,香港,,,,,,,,英皇書院同學會小學,,,,,,,,必列者士街,58,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,KING'S COLLEGE OLD BOYS' ASSOCIATION PRIMARY SCHOOL,,,,,,,,BRIDGES STREET,58,,3350116067T20050430
Point,114.15088,22.28316,816031,833589,3359116031T20050430,,中西區,香港,,,,,,,,,,,,,,,,城皇街,17,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SHING WONG STREET,17,,3359116031T20050430
Point,114.1324,22.2832,816036,831685,3169316031T20050430,薄扶林電站高座,中西區,香港,,,,,,,,,,,,,,,,薄扶林道,97,,POKFULAM STATION BUILDING,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,POK FU LAM ROAD,97,,3169316031T20050430
Point,114.14882,22.28184,815885,833376,3337715879T20050430,猶太廟,中西區,香港,,,,,,,,,,,,,,,,羅便臣道,70,,OHEL LEAH SYNAGOGUE,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,ROBINSON ROAD,70,,3337715879T20050430
Point,114.15151,22.28099,815791,833654,3365315795T20050430,,中西區,香港,,,,,,,,,,,,,,,,太子台,12,14,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,PRINCE'S TERRACE,12,14,3365315795T20050430
Point,114.14454,22.28233,815940,832936,3293515947T20050430,,中西區,香港,,,,,,,,,,,,,,,,羅便臣道,109C,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,ROBINSON ROAD,109C,,3293515947T20050430
Point,114.13061,22.28234,815941,831500,3149715938T20050430,,中西區,香港,,,,,,,,,,,,,,,,山市街,15,17,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SANDS STREET,15,17,3149715938T20050430
Point,114.15323,22.28132,815828,833832,3383715821T20050430,奧卑利街已婚警察宿舍,中西區,香港,,,,,,,,奧卑利街已婚警察宿舍,,,,,,,,奧卑利街,17A,,OLD BAILEY STREET POLICE MARRIED QUARTERS,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,OLD BAILEY STREET POLICE MARRIED QUARTERS,,,,,,,,OLD BAILEY STREET,17A,,3383715821T20050430
Point,114.13898,22.28547,816287,832363,3236516292T20050430,,中西區,香港,,,,,,,,,,,,,,,,水街,25,35,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,WATER STREET,25,35,3236516292T20050430
Point,114.14086,22.28549,816289,832556,3255516277T20050430,救恩堂,中西區,香港,,,,,,,,救恩學校,,,,,,,,高街,97A,,KAU YAN CHURCH,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,KAU YAN SCHOOL,,,,,,,,HIGH STREET,97A,,3255516277T20050430
Point,114.14086,22.28549,816289,832556,3255516277T20050430,救恩堂,中西區,香港,,,,,,,,救恩學校,,,,,,,,第三街,98,,KAU YAN CHURCH,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,KAU YAN SCHOOL,,,,,,,,THIRD STREET,98,,3255516277T20050430
Point,114.12681,22.28343,816062,831109,3110116062T20050430,,中西區,香港,,,,,,,,,,,,,,,,爹核士街,1B,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,DAVIS STREET,1B,,3110116062T20050430
Point,114.14891,22.284,816124,833386,3338116128T20050430,,中西區,香港,,,,,,,,新會商會學校,,,,,,,,居賢坊,1,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,SAN WUI COMMERCIAL SOCIETY SCHOOL,,,,,,,,KUI IN FONG,1,,3338116128T20050430
Point,114.1502,22.28195,815897,833519,3351815906T20050430,港九五旬節會五旬節堂,中西區,香港,,,,,,,,港九五旬節會五旬節堂,,,,,,,,衛城道,11,,PENTECOSTAL TABERNACLE,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,PENTECOSTAL TABERNACLE,,,,,,,,CASTLE ROAD,11,,3351815906T20050430
Point,114.14584,22.28544,816284,833070,3307016288T20050430,西營盤電站（東座）,中西區,香港,,,,,,,,西營盤電站（東座）,,,,,,,,醫院道,9,,SAI YING PUN STATION BUILDING,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,SAI YING PUN STATION BUILDING (EAST BLOCK),,,,,,,,HOSPITAL ROAD,9,,3307016288T20050430
Point,114.1395,22.28528,816266,832416,3240816267T20050430,西區牙科診療所,中西區,香港,,,,,,,,,,,,,,,,薄扶林道,50,,WESTERN DENTAL CLINIC,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,POK FU LAM ROAD,50,,3240816267T20050430
Point,114.14689,22.26155,813638,833178,3318313642T20050430,,中西區,香港,,,,,,,,,,,,,,,,加列山道,51B,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOUNT KELLETT ROAD,51B,,3318313642T20050430
Point,114.1469,22.26147,813629,833179,3318513632T20050430,,中西區,香港,,,,,,,,,,,,,,,,加列山道,51C,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOUNT KELLETT ROAD,51C,,3318513632T20050430
Point,114.15005,22.27044,814623,833503,3347714633T20050430,,中西區,香港,,,,,,,,,,,,,,,,山頂道,118,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,PEAK ROAD,118,,3347714633T20050430
Point,114.13243,22.28526,816264,831688,3168716266T20050430,,中西區,香港,,,,,,,,,,,,,,,,卑路乍街,12,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BELCHER'S STREET,12,,3168716266T20050430
Point,114.14807,22.28683,816438,833300,3329816437T20050430,,中西區,香港,,,,,,,,,,,,,,,,皇后大道西,41,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,QUEEN'S ROAD WEST,41,,3329816437T20050430
Point,114.14182,22.28195,815897,832656,3266315896T20050430,,中西區,香港,,,,,,,,雅翠園,,,,,,,,旭龢道,14,36,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,EMERALD GARDENS,,,,,,,,KOTEWALL ROAD,14,36,3266315896T20050430
Point,114.12868,22.28177,815878,831301,3129715897T20050430,,中西區,香港,,,,,,,,,,,,,,,,士美菲路,12K,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SMITHFIELD,12K,,3129715897T20050430
Point,114.15042,22.28359,816079,833542,3354116077T20050430,,中西區,香港,,,,,,,,,,,,,,,,必列者士街,33,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BRIDGES STREET,33,,3354116077T20050430
Point,114.16148,22.27814,815475,834681,3467215486T20050430,中區消防局,中西區,香港,,,,,,,,,,,,,,,,紅棉路,15,,CENTRAL FIRE STATION,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,COTTON TREE DRIVE,15,,3467215486T20050430
Point,114.15331,22.28741,816502,833840,3386916494T20050430,林士街多層停車場,中西區,香港,,,,,,,,,,,,,,,,林士街,2,,RUMSEY STREET MULTI-STOREY CAR PARK,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,RUMSEY STREET,2,,3386916494T20050430
Point,114.15373,22.28307,816021,833883,3388016024T20050430,,中西區,香港,,,,,,,,,,,,,,,,嘉咸街,26B,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,GRAHAM STREET,26B,,3388016024T20050430
Point,114.14886,22.28646,816397,833381,3339016410T20050430,,中西區,香港,,,,,,,,,,,,,,,,文咸西街,6,10,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BONHAM STRAND WEST,6,10,3339016410T20050430
Point,114.15443,22.28282,815993,833955,3395415994T20050430,,中西區,香港,,,,,,,,,,,,,,,,同德里,7,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,TUNG TAK LANE,7,,3395415994T20050430
Point,114.14697,22.26105,813583,833186,3319013586T20050430,,中西區,香港,,,,,,,,,,,,,,,,加列山道,51H,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOUNT KELLETT ROAD,51H,,3319013586T20050430
Point,114.15171,22.28002,815683,833674,3367515683T20050430,,中西區,香港,,,,,,,,,,,,,,,,摩羅廟街,18A,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOSQUE STREET,18A,,3367515683T20050430
Point,114.16247,22.26809,814362,834783,3478414363T20050430,山頂道五十六號Ｃ,中西區,香港,,,,,,,,山頂道五十六號,,,,,,,,山頂道,56,,56 PEAK ROAD C,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,56 PEAK ROAD,,,,,,,,PEAK ROAD,56,,3478414363T20050430
Point,114.15341,22.28596,816341,833849,3385216346T20050430,,中西區,香港,,,,,,,,,,,,,,,,德輔道中,188,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,DES VOEUX ROAD CENTRAL,188,,3385216346T20050430
Point,114.15655,22.27555,815188,834173,3416515195T20050430,,中西區,香港,,,,,,,,,,,,,,,,麥當勞道,16,18,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MACDONNELL ROAD,16,18,3416515195T20050430
Point,114.16096,22.27512,815141,834627,3462715152T20050430,,中西區,香港,,,,,,,,,,,,,,,,麥當勞道,96,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MACDONNELL ROAD,96,,3462715152T20050430
Point,114.15369,22.28305,816019,833879,3387716020T20050430,,中西區,香港,,,,,,,,,,,,,,,,嘉咸街,26C,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,GRAHAM STREET,26C,,3387716020T20050430
Point,114.142,22.28466,816198,832674,3267316195T20050430,,中西區,香港,,,,,,,,,,,,,,,,般咸道,35,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BONHAM ROAD,35,,3267316195T20050430
Point,114.15188,22.27911,815583,833692,3369115585T20050430,,中西區,香港,,,,,,,,,,,,,,,,羅便臣道,27F,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,ROBINSON ROAD,27F,,3369115585T20050430
Point,114.15132,22.26935,814503,833634,3363214501T20050430,,中西區,香港,,,,,,,,,,,,,,,,賓吉道,32,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,PLUNKETT'S ROAD,32,,3363214501T20050430
Point,114.16082,22.27079,814662,834613,3461314656T20050430,三軍司令官邸,中西區,香港,,,,,,,,三軍司令官邸,,,,,,,,白加道,11,,HEADQUARTERS HOUSE,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,HEADQUARTERS HOUSE,,,,,,,,BARKER ROAD,11,,3461314656T20050430
Point,114.15153,22.27999,815680,833656,3365715684T20050430,,中西區,香港,,,,,,,,嘉怡閣,,,,,,,,摩羅廟街,23,27,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,KA YEE COURT,,,,,,,,MOSQUE STREET,23,27,3365715684T20050430
Point,114.1608,22.28217,815921,834612,3461315919T20050430,大會堂,中西區,香港,,,,,,,,,,,,,,,,愛丁堡廣場,5,7,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,EDINBURGH PLACE,5,7,3461315919T20050430
Point,114.14545,22.28574,816317,833029,3303116318T20050430,西營盤電站（西座）,中西區,香港,,,,,,,,西營盤電站（西座）,,,,,,,,醫院道,21,,SAI YING PUN STATION BUILDING,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,SAI YING PUN STATION BUILDING (WEST BLOCK),,,,,,,,HOSPITAL ROAD,21,,3303116318T20050430
Point,114.15318,22.28205,815908,833826,3383615917T20050430,,中西區,香港,,,,,,,,,,,,,,,,荷李活道,32,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,HOLLYWOOD ROAD,32,,3383615917T20050430
Point,114.15862,22.27034,814612,834387,3439014616T20050430,,中西區,香港,,,,,,,,,,,,,,,,白加道,17,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BARKER ROAD,17,,3439014616T20050430
Point,114.16268,22.27792,815450,834806,3480315445T20050430,,中西區,香港,,,,,,,,羅桂祥茶藝館,,,,,,,,紅棉路,10,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,THE K.S.LO GALLERY,,,,,,,,COTTON TREE DRIVE,10,,3480315445T20050430
Point,114.12688,22.2832,816037,831116,3111716033T20050430,,中西區,香港,,,,,,,,,,,,,,,,吉席街,95,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CATCHICK STREET,95,,3111716033T20050430
Point,114.13156,22.27946,815622,831598,3159615626T20050430,,中西區,香港,,,,,,,,富林苑,,,,,,,,薄扶林道,84,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,FULHAM GARDEN,,,,,,,,POK FU LAM ROAD,84,,3159615626T20050430
Point,114.16395,22.27593,815230,834936,3493615230T20050430,,中西區,香港,,,,,,,,御花園,,,,,,,,正義道,14,,BRITISH TRADE COMMISSION,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,REGENT ON THE PARK,,,,,,,,JUSTICE DRIVE,14,,3493615230T20050430
Point,114.1441,22.28486,816220,832890,3288816216T20050430,,中西區,香港,,,,,,,,,,,,,,,,高街,2,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,HIGH STREET,2,,3288816216T20050430
Point,114.13193,22.28297,816011,831637,3163416017T20050430,魯班先師廟,中西區,香港,,,,,,,,魯班先師廟,,,,,,,,青蓮臺,15,,LO PAN TEMPLE,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CHING LIN TERRACE,15,,3163416017T20050430
Point,114.12637,22.2818,815882,831064,3106415880T20050617,,中西區,香港,,,,,,,,,,,,,,,,加多近街,45,55,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CADOGAN STREET,45,55,3106415880T20050617
Point,114.12676,22.28218,815924,831103,3110015926T20050617,,中西區,香港,,,,,,,,,,,,,,,,卑路乍街,144,148,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BELCHER'S STREET,144,148,3110015926T20050617
Point,114.14228,22.28362,816082,832703,3270216076T20050430,,中西區,香港,,,,,,,,,,,,,,,,列堤頓道,28,34,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,LYTTELTON ROAD,28,34,3270216076T20050430
Point,114.15181,22.2843,816157,833685,3367916124T20050430,,中西區,香港,,,,,,,,聖公會基恩小學,,,,,,,,荷李活道,109,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,S.K.H. KEI YAN PRIMARY SCHOOL,,,,,,,,HOLLYWOOD ROAD,109,,3367916124T20050430
Point,114.14314,22.27448,815070,832792,3280615080T20050430,,中西區,香港,,,,,,,,,,,,,,,,柯士甸山道,40,,C & W STAFF QUARTERS,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOUNT AUSTIN ROAD,40,,3280615080T20050430
Point,114.15605,22.2829,816002,834122,3412016006T20050430,,中西區,香港,,,,,,,,,,,,,,,,利源西街,5,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,LI YUEN STREET WEST,5,,3412016006T20050430
Point,114.14696,22.26113,813592,833184,3318913597T20050430,,中西區,香港,,,,,,,,,,,,,,,,加列山道,51G,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOUNT KELLETT ROAD,51G,,3318913597T20050430
Point,114.15165,22.28292,816005,833669,3366916007T20050430,,中西區,香港,,,,,,,,,,,,,,,,士丹頓街,62,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,STAUNTON STREET,62,,3366916007T20050430
Point,114.14533,22.28283,815995,833017,3301215997T20050430,翡翠園Ｅ－Ｆ座,中西區,香港,,,,,,,,翡翠園,,,,,,,,羅便臣道,105,,JADE GARDEN BLOCK E-F,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,JADE GARDEN,,,,,,,,ROBINSON ROAD,105,,3301215997T20050430
Point,114.12683,22.28335,816053,831110,3110216053T20050430,,中西區,香港,,,,,,,,,,,,,,,,爹核士街,1D,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,DAVIS STREET,1D,,3110216053T20050430
Point,114.15082,22.28319,816035,833583,3358316036T20050430,,中西區,香港,,,,,,,,,,,,,,,,永利街,2,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,WING LEE STREET,2,,3358316036T20050430
Point,114.14727,22.26079,813555,833217,3321413555T20050430,,中西區,香港,,,,,,,,,,,,,,,,加列山道,53,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOUNT KELLETT ROAD,53,,3321413555T20050430
Point,114.15573,22.27574,815210,834089,3409015212T20050430,,中西區,香港,,,,,,,,,,,,,,,,麥當勞道,6,8,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MACDONNELL ROAD,6,8,3409015212T20050430
Point,114.1394,22.28735,816495,832406,3240716496T20050430,,中西區,香港,,,,,,,,,,,,,,,,德輔道西,294,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,DES VOEUX ROAD WEST,294,,3240716496T20050430
Point,114.15672,22.27599,815237,834191,3419015238T20050430,,中西區,香港,,,,,,,,,,,,,,,,麥當勞道,11,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MACDONNELL ROAD,11,,3419015238T20050430
Point,114.16179,22.27488,815114,834714,3471015120T20050430,,中西區,香港,,,,,,,,,,,,,,,,麥當勞道,110,112,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MACDONNELL ROAD,110,112,3471015120T20050430
Point,114.16204,22.28198,815900,834740,3475215898T20050430,大會堂停車場,中西區,香港,,,,,,,,,,,,,,,,愛丁堡廣場,1,,CITY HALL CAR PARK,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,EDINBURGH PLACE,1,,3475215898T20050430
Point,114.15371,22.27648,815291,833881,3388015291T20050430,,中西區,香港,,,,,,,,錦園大廈,,,,,,,,舊山頂道,3,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,KAM YUEN MANSION,,,,,,,,OLD PEAK ROAD,3,,3388015291T20050430
Point,114.1437,22.28171,815871,832849,3284615859T20050430,,中西區,香港,,,,,,,,,,,,,,,,干德道,68,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CONDUIT ROAD,68,,3284615859T20050430
Point,114.15726,22.27437,815058,834247,3424515057T20050430,,中西區,香港,,,,,,,,嘉慧園,,,,,,,,馬己仙峽道,1,3A,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,GRENVILLE HOUSE,,,,,,,,MAGAZINE GAP ROAD,1,3A,3424515057T20050430
Point,114.13977,22.28534,816273,832444,3243716268T20050430,李陞小學,中西區,香港,,,,,,,,李陞小學,,,,,,,,高街,119,,LI SING PRIMARY SCHOOL,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,LI SING PRIMARY SCHOOL,,,,,,,,HIGH STREET,119,,3243716268T20050430
Point,114.1392,22.28613,816361,832385,3238416360T20050430,,中西區,香港,,,,,,,,,,,,,,,,水街,6A,6B,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,WATER STREET,6A,6B,3238416360T20050430
Point,114.15156,22.26859,814418,833659,3365514419T20050430,牛奶公司山頂壹佰商場,中西區,香港,,,,,,,,,,,,,,,,山頂道,100,,DAIRY FARM 100 THE PEAK SHOPPING CENTRE,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,PEAK ROAD,100,,3365514419T20050430
Point,114.15435,22.27995,815676,833947,3394215674T20050430,,中西區,香港,,,,,,,,,,,,,,,,堅道,15,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CAINE ROAD,15,,3394215674T20050430
Point,114.12958,22.28006,815689,831394,3138415685T20050430,,中西區,香港,,,,,,,,,,,,,,,,士美菲路,14,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SMITHFIELD,14,,3138415685T20050430
Point,114.1555,22.27091,814675,834065,3406614675T20050430,白加道３１號Ｂ號屋,中西區,香港,,,,,,,,白加道３１號,,,,,,,,白加道,31,,31 BARKER ROAD HOUSE B,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,31 BARKER ROAD,,,,,,,,BARKER ROAD,31,,3406614675T20050430
Point,114.13211,22.28275,815986,831655,3165015989T20050430,,中西區,香港,,,,,,,,桃李園,,,,,,,,桃李臺,15,19,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,TO LI GARDEN,,,,,,,,TO LI TERRACE,15,19,3165015989T20050430
Point,114.15563,22.27091,814675,834079,3407814675T20050430,白加道３１號Ｃ號屋,中西區,香港,,,,,,,,白加道３１號,,,,,,,,白加道,31,,31 BARKER ROAD HOUSE C,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,31 BARKER ROAD,,,,,,,,BARKER ROAD,31,,3407814675T20050430
Point,114.16168,22.27077,814659,834702,3470014652T20050430,,中西區,香港,,,,,,,,,,,,,,,,雷丹彌徑,6,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,LLOYD PATH,6,,3470014652T20050430
Point,114.14678,22.28273,815984,833167,3316715984T20050430,倫敦樓,中西區,香港,,,,,,,,倫敦樓,,,,,,,,羅便臣道,80,,LONDON MISSION,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,LONDON MISSION,,,,,,,,ROBINSON ROAD,80,,3316715984T20050430
Point,114.12871,22.27821,815484,831304,3130415484T20050430,,中西區,香港,,,,,,,,,,,,,,,,士美菲路,40A,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SMITHFIELD,40A,,3130415484T20050430
Point,114.15406,22.28345,816063,833917,3391916068T20050430,,中西區,香港,,,,,,,,,,,,,,,,威靈頓街,120,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,WELLINGTON STREET,120,,3391916068T20050430
Point,114.15936,22.27674,815321,834463,3446215325T20050430,香港視覺藝術中心,中西區,香港,,,,,,,,,,,,,,,,堅尼地道,7A,,HONG KONG VISUAL ARTS CENTRE,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,KENNEDY ROAD,7A,,3446215325T20050430
Point,114.1219,22.28169,815869,830602,3060215861T20050430,,中西區,香港,,,,,,,,,,,,,,,,域多利道,64,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,VICTORIA ROAD,64,,3060215861T20050430
Point,114.15342,22.2687,814430,833850,3384614426T20050430,,中西區,香港,,,,,,,,,,,,,,,,種植道,31,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,PLANTATION ROAD,31,,3384614426T20050430
Point,114.15302,22.28361,816082,833809,3381316084T20050430,結志街垃圾收集站,中西區,香港,,,,,,,,,,,,,,,,結志街,38,42,GAGE STREET REFUSE COLLECTION POINT,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,GAGE STREET,38,42,3381316084T20050430
Point,114.15621,22.27153,814744,834139,3413914744T20240312,,中西區,香港,,,,,,,,,,,,,,,,白加道,22,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BARKER ROAD,22,,3413914744T20240312
Point,114.14258,22.28455,816186,832734,3273416186T20050430,,中西區,香港,,,,,,,,,,,,,,,,般咸道,19,27,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,BONHAM ROAD,19,27,3273416186T20050430
Point,114.1517,22.27781,815438,833674,3367615441T20050430,,中西區,香港,,,,,,,,,,,,,,,,干德道,1,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CONDUIT ROAD,1,,3367615441T20050430
Point,114.156,22.26625,814158,834116,3411314157T20050430,香港首席法官官邸,中西區,香港,,,,,,,,,,,,,,,,歌賦山道,18,,CHIEF JUSTICE'S HOUSE,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,GOUGH HILL ROAD,18,,3411314157T20050430
Point,114.1436,22.27473,815098,832839,3284115099T20050430,,中西區,香港,,,,,,,,,,,,,,,,柯士甸山道,36,,C & W STAFF QUARTERS,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,MOUNT AUSTIN ROAD,36,,3284115099T20050430
Point,114.16249,22.26825,814380,834785,3478614379T20050430,山頂道五十六號Ａ,中西區,香港,,,,,,,,山頂道五十六號,,,,,,,,山頂道,56,,56 PEAK ROAD A,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,56 PEAK ROAD,,,,,,,,PEAK ROAD,56,,3478614379T20050430
Point,114.13912,22.27457,815080,832377,3237015076T20050430,樹華小築,中西區,香港,,,,,,,,,,,,,,,,盧吉道,34B,,VILLA VISTA,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,LUGARD ROAD,34B,,3237015076T20050430
Point,114.13888,22.28005,815687,832352,3235515679T20050430,,中西區,香港,,,,,,,,杏彤苑,,,,,,,,寶珊道,1A,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,HATTON PLACE,,,,,,,,PO SHAN ROAD,1A,,3235515679T20050430
Point,114.1508,22.28007,815689,833581,3358115688T20050430,,中西區,香港,,,,,,,,,,,,,,,,西摩道,1,,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,SEYMOUR ROAD,1,,3358115688T20050430
Point,114.1672,22.27757,815412,835271,3526615406T20050430,,中西區,香港,,,,,,,,,,,,,,,,正義道,1,,OXFAM H.K.,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,JUSTICE DRIVE,1,,3526615406T20050430
Point,114.14283,22.28824,816594,832759,3275816595T20050430,,中西區,香港,,,,,,,,,,,,,,,,干諾道西,144,151,,CENTRAL & WESTERN DISTRICT,HK,,,,,,,,,,,,,,,,,CONNAUGHT ROAD WEST,144,151,3275816595T20050430
